type,entry_time,entry_price,exit_time,exit_price,contracts,pnl,pnl_usd,result,equity_after,day
short,2025-02-12 02:06:00-06:00,6150.0,2025-02-12 02:42:00-06:00,6148.885714285714,5,-0.8857142857141298,-22.142857142853245,take_profit,4128.199999999997,20250212
long,2025-02-12 03:02:00-06:00,6144.25,2025-02-12 03:04:00-06:00,6143.75,5,-2.5,-62.5,stop_loss,4065.699999999997,20250212
long,2025-02-12 05:26:00-06:00,6143.25,2025-02-12 05:28:00-06:00,6143.25,5,-2.0,-50.0,take_profit,4015.699999999997,20250212
short,2025-02-12 05:45:00-06:00,6144.0,2025-02-12 06:15:00-06:00,6144.5,5,-2.5,-62.5,stop_loss,3953.199999999997,20250212
short,2025-02-12 06:34:00-06:00,6147.25,2025-02-12 06:40:00-06:00,6147.75,5,-2.5,-62.5,stop_loss,3890.699999999997,20250212
long,2025-02-12 10:09:00-06:00,6110.25,2025-02-12 10:11:00-06:00,6109.05,5,-3.199999999999818,-79.99999999999545,stop_loss,3810.7000000000016,20250212
long,2025-02-12 11:43:00-06:00,6127.75,2025-02-12 11:45:00-06:00,6129.635714285714,5,-0.1142857142858702,-2.857142857146755,take_profit,3807.842857142855,20250212
long,2025-02-12 19:52:00-06:00,6142.5,2025-02-12 19:54:00-06:00,6142.0,5,-2.5,-62.5,stop_loss,4340.885714285711,20250213
short,2025-02-12 20:46:00-06:00,6141.0,2025-02-12 21:10:00-06:00,6141.5,5,-2.5,-62.5,stop_loss,4278.385714285711,20250213
long,2025-02-12 23:26:00-06:00,6145.0,2025-02-12 23:43:00-06:00,6144.5,5,-2.5,-62.5,stop_loss,4215.885714285711,20250213
long,2025-02-13 00:42:00-06:00,6144.0,2025-02-13 00:56:00-06:00,6143.5,5,-2.5,-62.5,stop_loss,4153.385714285711,20250213
long,2025-02-13 01:37:00-06:00,6138.25,2025-02-13 01:44:00-06:00,6137.75,5,-2.5,-62.5,stop_loss,4090.8857142857114,20250213
long,2025-02-13 02:26:00-06:00,6118.25,2025-02-13 02:29:00-06:00,6117.335714285714,5,-2.914285714286052,-72.8571428571513,stop_loss,4018.02857142856,20250213
short,2025-02-13 03:18:00-06:00,6121.75,2025-02-13 03:20:00-06:00,6122.407142857143,5,-2.657142857143299,-66.42857142858247,stop_loss,3951.5999999999776,20250213
short,2025-02-13 05:21:00-06:00,6135.0,2025-02-13 05:46:00-06:00,6133.928571428572,5,-0.9285714285715585,-23.214285714288962,take_profit,3928.3857142856887,20250213
short,2025-02-13 07:39:00-06:00,6141.5,2025-02-13 08:31:00-06:00,6144.385714285714,2,-3.6857142857141296,-36.8571428571413,stop_loss,3891.5285714285474,20250213
long,2025-02-13 10:31:00-06:00,6161.25,2025-02-13 10:34:00-06:00,6163.521428571428,5,0.2714285714282596,6.78571428570649,take_profit,3898.314285714254,20250213
long,2025-02-13 10:56:00-06:00,6157.25,2025-02-13 10:58:00-06:00,6156.75,5,-2.5,-62.5,stop_loss,3835.814285714254,20250213
short,2025-02-13 18:23:00-06:00,6195.75,2025-02-13 18:30:00-06:00,6195.45,5,-1.699999999999818,-42.49999999999545,take_profit,4335.971428571429,20250214
long,2025-02-13 21:13:00-06:00,6200.75,2025-02-13 21:24:00-06:00,6200.25,5,-2.5,-62.5,stop_loss,4273.471428571429,20250214
short,2025-02-13 21:50:00-06:00,6202.5,2025-02-13 21:56:00-06:00,6202.114285714286,5,-1.6142857142858702,-40.357142857146755,take_profit,4233.114285714282,20250214
short,2025-02-13 23:03:00-06:00,6203.0,2025-02-13 23:05:00-06:00,6202.828571428571,5,-1.8285714285711947,-45.71428571427987,take_profit,4187.400000000002,20250214
long,2025-02-13 23:36:00-06:00,6200.0,2025-02-13 23:50:00-06:00,6199.5,5,-2.5,-62.5,stop_loss,4124.900000000002,20250214
short,2025-02-14 00:50:00-06:00,6199.0,2025-02-14 01:00:00-06:00,6199.5,5,-2.5,-62.5,stop_loss,4062.4000000000024,20250214
long,2025-02-14 02:01:00-06:00,6200.0,2025-02-14 02:08:00-06:00,6199.5,5,-2.5,-62.5,stop_loss,3999.9000000000024,20250214
short,2025-02-14 03:08:00-06:00,6197.5,2025-02-14 03:31:00-06:00,6198.0,5,-2.5,-62.5,stop_loss,3937.4000000000024,20250214
long,2025-02-14 03:52:00-06:00,6192.75,2025-02-14 04:06:00-06:00,6192.25,5,-2.5,-62.5,stop_loss,3874.9000000000024,20250214
short,2025-02-14 07:02:00-06:00,6186.75,2025-02-14 07:06:00-06:00,6187.25,5,-2.5,-62.5,stop_loss,3812.4000000000024,20250214
short,2025-02-14 08:27:00-06:00,6196.25,2025-02-14 08:29:00-06:00,6194.578571428571,5,-0.3285714285711947,-8.214285714279868,take_profit,3804.1857142857225,20250214
long,2025-02-14 10:24:00-06:00,6190.0,2025-02-14 10:26:00-06:00,6193.385714285714,5,1.3857142857141298,34.642857142853245,take_profit,3838.8285714285757,20250214
short,2025-02-16 17:43:00-06:00,6194.0,2025-02-16 19:13:00-06:00,6194.557142857143,5,-2.557142857142935,-63.92857142857338,stop_loss,4292.957142857137,20250217
short,2025-02-16 19:24:00-06:00,6197.5,2025-02-16 19:26:00-06:00,6196.942857142857,5,-1.442857142857065,-36.07142857142662,take_profit,4256.8857142857105,20250217
short,2025-02-16 20:29:00-06:00,6199.25,2025-02-16 21:37:00-06:00,6198.821428571428,5,-1.5714285714284415,-39.28571428571104,take_profit,4217.599999999999,20250217
long,2025-02-16 22:27:00-06:00,6199.5,2025-02-16 22:29:00-06:00,6199.628571428571,5,-1.8714285714286234,-46.785714285715585,take_profit,4170.814285714284,20250217
short,2025-02-16 22:41:00-06:00,6202.25,2025-02-16 22:53:00-06:00,6202.75,5,-2.5,-62.5,stop_loss,4108.314285714284,20250217
short,2025-02-17 00:57:00-06:00,6204.0,2025-02-17 01:00:00-06:00,6203.657142857143,5,-1.657142857143299,-41.42857142858247,take_profit,4066.8857142857014,20250217
long,2025-02-17 01:51:00-06:00,6198.0,2025-02-17 02:08:00-06:00,6198.685714285714,5,-1.3142857142856883,-32.85714285714221,take_profit,4034.028571428559,20250217
short,2025-02-17 03:20:00-06:00,6200.5,2025-02-17 03:25:00-06:00,6200.157142857143,5,-1.657142857143299,-41.42857142858247,take_profit,3992.5999999999767,20250217
short,2025-02-17 04:00:00-06:00,6202.5,2025-02-17 04:16:00-06:00,6201.857142857143,5,-1.357142857143117,-33.928571428577925,take_profit,3958.671428571399,20250217
short,2025-02-17 04:59:00-06:00,6202.5,2025-02-17 05:09:00-06:00,6203.0,5,-2.5,-62.5,stop_loss,3896.171428571399,20250217
short,2025-02-17 07:00:00-06:00,6203.25,2025-02-17 07:16:00-06:00,6203.75,5,-2.5,-62.5,stop_loss,3833.671428571399,20250217
long,2025-02-17 08:22:00-06:00,6203.25,2025-02-17 08:25:00-06:00,6202.75,5,-2.5,-62.5,stop_loss,3771.171428571399,20250217
short,2025-02-17 09:37:00-06:00,6199.75,2025-02-17 09:43:00-06:00,6199.278571428571,5,-1.5285714285710128,-38.21428571427532,take_profit,3732.9571428571235,20250217
short,2025-02-17 10:04:00-06:00,6201.5,2025-02-17 10:07:00-06:00,6202.0,5,-2.5,-62.5,stop_loss,3670.4571428571235,20250217
long,2025-02-17 11:01:00-06:00,6203.0,2025-02-17 11:06:00-06:00,6202.5,5,-2.5,-62.5,stop_loss,3607.9571428571235,20250217
short,2025-02-17 18:10:00-06:00,6200.5,2025-02-17 18:23:00-06:00,6199.728571428572,5,-1.2285714285717404,-30.71428571429351,take_profit,4296.2142857142735,20250218
short,2025-02-17 19:10:00-06:00,6202.25,2025-02-17 19:22:00-06:00,6201.864285714286,5,-1.6142857142858702,-40.357142857146755,take_profit,4255.857142857127,20250218
long,2025-02-17 20:05:00-06:00,6201.75,2025-02-17 20:32:00-06:00,6201.921428571429,5,-1.8285714285711947,-45.71428571427987,take_profit,4210.142857142847,20250218
long,2025-02-17 21:13:00-06:00,6203.0,2025-02-17 21:22:00-06:00,6203.3,5,-1.699999999999818,-42.49999999999545,take_profit,4167.642857142851,20250218
long,2025-02-17 22:02:00-06:00,6204.25,2025-02-17 22:21:00-06:00,6203.75,5,-2.5,-62.5,stop_loss,4105.142857142851,20250218
short,2025-02-17 22:53:00-06:00,6203.75,2025-02-17 22:58:00-06:00,6204.25,5,-2.5,-62.5,stop_loss,4042.6428571428514,20250218
long,2025-02-17 23:22:00-06:00,6202.75,2025-02-17 23:36:00-06:00,6202.25,5,-2.5,-62.5,stop_loss,3980.1428571428514,20250218
short,2025-02-18 00:30:00-06:00,6206.0,2025-02-18 00:37:00-06:00,6206.5,5,-2.5,-62.5,stop_loss,3917.6428571428514,20250218
long,2025-02-18 02:05:00-06:00,6210.75,2025-02-18 02:07:00-06:00,6210.25,5,-2.5,-62.5,stop_loss,3855.1428571428514,20250218
long,2025-02-18 03:36:00-06:00,6208.5,2025-02-18 03:40:00-06:00,6208.0,5,-2.5,-62.5,stop_loss,3792.6428571428514,20250218
short,2025-02-18 04:38:00-06:00,6210.0,2025-02-18 05:01:00-06:00,6210.5,5,-2.5,-62.5,stop_loss,3730.1428571428514,20250218
long,2025-02-18 05:36:00-06:00,6211.25,2025-02-18 05:43:00-06:00,6210.75,5,-2.5,-62.5,stop_loss,3667.6428571428514,20250218
long,2025-02-18 07:06:00-06:00,6210.5,2025-02-18 07:10:00-06:00,6210.0,5,-2.5,-62.5,stop_loss,3605.1428571428514,20250218
long,2025-02-18 08:17:00-06:00,6213.25,2025-02-18 08:23:00-06:00,6212.75,5,-2.5,-62.5,stop_loss,3542.6428571428514,20250218
long,2025-02-18 10:26:00-06:00,6192.75,2025-02-18 10:28:00-06:00,6195.192857142857,5,0.4428571428570649,11.071428571426623,take_profit,3553.714285714278,20250218
long,2025-02-18 19:30:00-06:00,6213.0,2025-02-18 19:32:00-06:00,6213.557142857143,5,-1.442857142857065,-36.07142857142662,take_profit,4259.928571428569,20250219
short,2025-02-18 20:34:00-06:00,6214.75,2025-02-18 20:47:00-06:00,6215.25,5,-2.5,-62.5,stop_loss,4197.428571428569,20250219
short,2025-02-18 21:55:00-06:00,6215.5,2025-02-18 22:05:00-06:00,6215.414285714286,5,-1.914285714286052,-47.8571428571513,take_profit,4149.5714285714175,20250219
long,2025-02-18 22:49:00-06:00,6210.5,2025-02-18 23:06:00-06:00,6210.8,5,-1.699999999999818,-42.49999999999545,take_profit,4107.071428571422,20250219
long,2025-02-19 01:00:00-06:00,6211.0,2025-02-19 01:03:00-06:00,6210.5,5,-2.5,-62.5,stop_loss,4044.571428571422,20250219
long,2025-02-19 02:39:00-06:00,6211.75,2025-02-19 02:41:00-06:00,6211.75,5,-2.0,-50.0,take_profit,3994.571428571422,20250219
long,2025-02-19 02:55:00-06:00,6210.25,2025-02-19 02:58:00-06:00,6210.721428571429,5,-1.5285714285710128,-38.21428571427532,take_profit,3956.3571428571468,20250219
long,2025-02-19 03:48:00-06:00,6209.0,2025-02-19 03:55:00-06:00,6208.5,5,-2.5,-62.5,stop_loss,3893.8571428571468,20250219
short,2025-02-19 06:03:00-06:00,6200.25,2025-02-19 06:05:00-06:00,6200.75,5,-2.5,-62.5,stop_loss,3831.3571428571468,20250219
short,2025-02-19 06:48:00-06:00,6204.75,2025-02-19 06:51:00-06:00,6204.021428571428,5,-1.2714285714282596,-31.78571428570649,take_profit,3799.5714285714403,20250219
short,2025-02-19 10:48:00-06:00,6209.0,2025-02-19 10:55:00-06:00,6209.657142857143,5,-2.657142857143299,-66.42857142858247,stop_loss,3733.142857142858,20250219
long,2025-02-19 11:16:00-06:00,6207.25,2025-02-19 11:20:00-06:00,6206.564285714286,5,-2.6857142857143117,-67.14285714285779,stop_loss,3666.0,20250219
short,2025-02-19 11:54:00-06:00,6210.5,2025-02-19 12:00:00-06:00,6208.742857142857,5,-0.2428571428572468,-6.07142857143117,take_profit,3659.928571428569,20250219
long,2025-02-19 17:47:00-06:00,6212.0,2025-02-19 17:52:00-06:00,6212.471428571429,5,-1.5285714285710128,-38.21428571427532,take_profit,4232.342857142863,20250220
long,2025-02-19 18:29:00-06:00,6210.75,2025-02-19 18:32:00-06:00,6210.25,5,-2.5,-62.5,stop_loss,4169.842857142863,20250220
long,2025-02-19 19:22:00-06:00,6212.25,2025-02-19 19:24:00-06:00,6211.75,5,-2.5,-62.5,stop_loss,4107.342857142863,20250220
short,2025-02-19 21:11:00-06:00,6208.0,2025-02-19 21:13:00-06:00,6207.871428571429,5,-1.8714285714286234,-46.785714285715585,take_profit,4060.5571428571475,20250220
short,2025-02-19 21:48:00-06:00,6208.25,2025-02-19 22:04:00-06:00,6208.121428571429,5,-1.8714285714286234,-46.785714285715585,take_profit,4013.771428571432,20250220
short,2025-02-19 22:51:00-06:00,6204.0,2025-02-19 23:16:00-06:00,6203.871428571429,5,-1.8714285714286234,-46.785714285715585,take_profit,3966.9857142857163,20250220
short,2025-02-20 01:01:00-06:00,6203.75,2025-02-20 01:04:00-06:00,6203.364285714286,5,-1.6142857142858702,-40.357142857146755,take_profit,3926.6285714285696,20250220
long,2025-02-20 01:48:00-06:00,6203.25,2025-02-20 01:52:00-06:00,6202.75,5,-2.5,-62.5,stop_loss,3864.1285714285696,20250220
short,2025-02-20 02:30:00-06:00,6206.25,2025-02-20 02:33:00-06:00,6206.75,5,-2.5,-62.5,stop_loss,3801.6285714285696,20250220
short,2025-02-20 03:10:00-06:00,6208.0,2025-02-20 03:52:00-06:00,6208.5,5,-2.5,-62.5,stop_loss,3739.1285714285696,20250220
long,2025-02-20 05:08:00-06:00,6209.5,2025-02-20 05:10:00-06:00,6209.0,5,-2.5,-62.5,stop_loss,3676.6285714285696,20250220
long,2025-02-20 05:36:00-06:00,6204.25,2025-02-20 05:39:00-06:00,6203.75,5,-2.5,-62.5,stop_loss,3614.1285714285696,20250220
long,2025-02-20 07:10:00-06:00,6203.0,2025-02-20 07:20:00-06:00,6203.6,5,-1.3999999999996362,-34.999999999990905,take_profit,3579.1285714285787,20250220
short,2025-02-20 08:10:00-06:00,6207.0,2025-02-20 08:15:00-06:00,6207.5,5,-2.5,-62.5,stop_loss,3516.6285714285787,20250220
short,2025-02-20 11:08:00-06:00,6174.5,2025-02-20 11:11:00-06:00,6175.371428571429,5,-2.8714285714286234,-71.78571428571558,stop_loss,3444.842857142863,20250220
long,2025-02-20 11:58:00-06:00,6172.25,2025-02-20 12:00:00-06:00,6171.278571428571,5,-2.971428571428987,-74.28571428572468,stop_loss,3370.5571428571384,20250220
long,2025-02-20 20:08:00-06:00,6192.0,2025-02-20 20:48:00-06:00,6192.3,5,-1.699999999999818,-42.49999999999545,take_profit,4192.057142857143,20250221
long,2025-02-20 21:28:00-06:00,6193.5,2025-02-20 21:30:00-06:00,6193.542857142857,5,-1.9571428571425713,-48.92857142856428,take_profit,4143.128571428579,20250221
long,2025-02-20 22:48:00-06:00,6190.0,2025-02-20 23:03:00-06:00,6189.5,5,-2.5,-62.5,stop_loss,4080.6285714285787,20250221
short,2025-02-21 00:41:00-06:00,6192.0,2025-02-21 00:43:00-06:00,6192.5,5,-2.5,-62.5,stop_loss,4018.1285714285787,20250221
short,2025-02-21 01:35:00-06:00,6196.0,2025-02-21 01:58:00-06:00,6195.785714285715,5,-1.7857142857146755,-44.64285714286689,take_profit,3973.4857142857118,20250221
short,2025-02-21 02:40:00-06:00,6191.5,2025-02-21 03:33:00-06:00,6192.0,5,-2.5,-62.5,stop_loss,3910.9857142857118,20250221
long,2025-02-21 05:48:00-06:00,6193.75,2025-02-21 05:52:00-06:00,6194.135714285714,5,-1.6142857142858702,-40.357142857146755,take_profit,3870.628571428565,20250221
long,2025-02-21 07:06:00-06:00,6196.25,2025-02-21 07:11:00-06:00,6196.7642857142855,5,-1.4857142857144936,-37.14285714286234,take_profit,3833.4857142857027,20250221
long,2025-02-21 11:22:00-06:00,6142.0,2025-02-21 11:25:00-06:00,6146.028571428571,5,2.028571428571013,50.71428571427532,take_profit,3884.199999999978,20250221
short,2025-02-23 18:24:00-06:00,6115.5,2025-02-23 18:28:00-06:00,6114.042857142857,5,-0.5428571428574287,-13.571428571435717,take_profit,4206.971428571416,20250224
long,2025-02-23 21:23:00-06:00,6113.5,2025-02-23 21:39:00-06:00,6113.8,5,-1.699999999999818,-42.49999999999545,take_profit,4164.471428571421,20250224
long,2025-02-23 23:12:00-06:00,6115.0,2025-02-23 23:20:00-06:00,6115.214285714285,5,-1.7857142857146755,-44.64285714286689,take_profit,4119.828571428554,20250224
long,2025-02-24 00:38:00-06:00,6118.0,2025-02-24 00:40:00-06:00,6117.5,5,-2.5,-62.5,stop_loss,4057.328571428554,20250224
long,2025-02-24 01:19:00-06:00,6112.5,2025-02-24 01:21:00-06:00,6112.0,5,-2.5,-62.5,stop_loss,3994.828571428554,20250224
long,2025-02-24 02:10:00-06:00,6103.25,2025-02-24 02:12:00-06:00,6102.664285714286,5,-2.585714285713948,-64.6428571428487,stop_loss,3930.185714285705,20250224
long,2025-02-24 03:42:00-06:00,6118.5,2025-02-24 03:44:00-06:00,6119.4857142857145,5,-1.0142857142855064,-25.35714285713766,take_profit,3904.8285714285676,20250224
long,2025-02-24 05:05:00-06:00,6116.75,2025-02-24 05:09:00-06:00,6117.65,5,-1.1000000000003638,-27.500000000009095,take_profit,3877.3285714285585,20250224
long,2025-02-24 06:06:00-06:00,6114.25,2025-02-24 06:12:00-06:00,6113.75,5,-2.5,-62.5,stop_loss,3814.8285714285585,20250224
long,2025-02-24 07:35:00-06:00,6115.0,2025-02-24 07:37:00-06:00,6115.685714285714,5,-1.3142857142856883,-32.85714285714221,take_profit,3781.9714285714163,20250224
long,2025-02-24 17:56:00-06:00,6052.0,2025-02-24 17:58:00-06:00,6053.671428571429,5,-0.3285714285711947,-8.214285714279868,take_profit,4194.785714285715,20250225
long,2025-02-24 19:26:00-06:00,6063.75,2025-02-24 19:28:00-06:00,6063.25,5,-2.5,-62.5,stop_loss,4132.285714285715,20250225
long,2025-02-24 22:03:00-06:00,6066.5,2025-02-24 22:05:00-06:00,6066.0,5,-2.5,-62.5,stop_loss,4069.7857142857147,20250225
long,2025-02-24 22:51:00-06:00,6065.5,2025-02-24 23:04:00-06:00,6066.271428571428,5,-1.2285714285717404,-30.71428571429351,take_profit,4039.071428571421,20250225
short,2025-02-24 23:39:00-06:00,6067.75,2025-02-24 23:43:00-06:00,6067.621428571429,5,-1.8714285714286234,-46.785714285715585,take_profit,3992.2857142857056,20250225
long,2025-02-25 00:35:00-06:00,6063.75,2025-02-25 00:39:00-06:00,6063.25,5,-2.5,-62.5,stop_loss,3929.7857142857056,20250225
long,2025-02-25 01:30:00-06:00,6047.5,2025-02-25 01:32:00-06:00,6049.814285714286,5,0.3142857142856883,7.8571428571422075,take_profit,3937.642857142848,20250225
short,2025-02-25 02:12:00-06:00,6059.25,2025-02-25 02:14:00-06:00,6060.635714285714,5,-3.38571428571413,-84.64285714285325,stop_loss,3852.9999999999945,20250225
long,2025-02-25 02:57:00-06:00,6046.75,2025-02-25 02:59:00-06:00,6045.921428571429,5,-2.8285714285711947,-70.71428571427987,stop_loss,3782.2857142857147,20250225
long,2025-02-25 04:54:00-06:00,6039.5,2025-02-25 04:56:00-06:00,6039.0,5,-2.5,-62.5,stop_loss,3719.7857142857147,20250225
short,2025-02-25 05:37:00-06:00,6046.0,2025-02-25 05:42:00-06:00,6046.5,5,-2.5,-62.5,stop_loss,3657.2857142857147,20250225
long,2025-02-25 08:28:00-06:00,6054.0,2025-02-25 08:30:00-06:00,6057.642857142857,5,1.642857142856883,41.071428571422075,take_profit,3698.3571428571368,20250225
short,2025-02-25 19:01:00-06:00,6044.5,2025-02-25 19:06:00-06:00,6044.157142857143,5,-1.657142857143299,-41.42857142858247,take_profit,4141.385714285698,20250226
long,2025-02-25 19:39:00-06:00,6036.0,2025-02-25 19:42:00-06:00,6036.9857142857145,5,-1.0142857142855064,-25.35714285713766,take_profit,4116.02857142856,20250226
short,2025-02-25 20:50:00-06:00,6042.5,2025-02-25 20:52:00-06:00,6041.814285714286,5,-1.3142857142856883,-32.85714285714221,take_profit,4083.171428571418,20250226
short,2025-02-25 21:12:00-06:00,6047.0,2025-02-25 21:26:00-06:00,6046.228571428572,5,-1.2285714285717404,-30.71428571429351,take_profit,4052.4571428571244,20250226
long,2025-02-25 21:54:00-06:00,6044.0,2025-02-25 21:56:00-06:00,6044.6,5,-1.3999999999996362,-34.999999999990905,take_profit,4017.4571428571335,20250226
long,2025-02-26 00:02:00-06:00,6052.0,2025-02-26 00:08:00-06:00,6051.5,5,-2.5,-62.5,stop_loss,3954.9571428571335,20250226
long,2025-02-26 00:41:00-06:00,6047.75,2025-02-26 00:44:00-06:00,6048.092857142857,5,-1.657142857143299,-41.42857142858247,take_profit,3913.528571428551,20250226
short,2025-02-26 03:02:00-06:00,6053.0,2025-02-26 03:04:00-06:00,6053.5,5,-2.5,-62.5,stop_loss,3851.028571428551,20250226
short,2025-02-26 04:07:00-06:00,6058.5,2025-02-26 04:09:00-06:00,6057.9857142857145,5,-1.4857142857144936,-37.14285714286234,take_profit,3813.8857142856887,20250226
short,2025-02-26 04:45:00-06:00,6057.0,2025-02-26 04:53:00-06:00,6057.5,5,-2.5,-62.5,stop_loss,3751.3857142856887,20250226
short,2025-02-26 05:18:00-06:00,6060.0,2025-02-26 05:20:00-06:00,6059.442857142857,5,-1.442857142857065,-36.07142857142662,take_profit,3715.314285714262,20250226
long,2025-02-26 05:59:00-06:00,6051.75,2025-02-26 06:07:00-06:00,6053.935714285714,5,0.1857142857143117,4.6428571428577925,take_profit,3719.95714285712,20250226
long,2025-02-26 06:50:00-06:00,6051.0,2025-02-26 06:52:00-06:00,6050.5,5,-2.5,-62.5,stop_loss,3657.45714285712,20250226
short,2025-02-26 07:25:00-06:00,6058.75,2025-02-26 07:27:00-06:00,6057.292857142857,5,-0.5428571428574287,-13.571428571435717,take_profit,3643.885714285684,20250226
long,2025-02-26 07:50:00-06:00,6050.5,2025-02-26 07:52:00-06:00,6049.9857142857145,5,-2.5142857142855064,-62.85714285713766,stop_loss,3581.0285714285465,20250226
long,2025-02-26 10:31:00-06:00,6068.5,2025-02-26 10:33:00-06:00,6066.742857142857,4,-3.3571428571427533,-67.14285714285506,stop_loss,3513.8857142856914,20250226
short,2025-02-26 20:22:00-06:00,6035.0,2025-02-26 20:25:00-06:00,6035.571428571428,5,-2.5714285714284415,-64.28571428571104,stop_loss,4091.0999999999967,20250227
short,2025-02-26 21:32:00-06:00,6034.5,2025-02-26 21:34:00-06:00,6035.0,5,-2.5,-62.5,stop_loss,4028.5999999999967,20250227
long,2025-02-26 22:04:00-06:00,6029.75,2025-02-26 22:21:00-06:00,6029.25,5,-2.5,-62.5,stop_loss,3966.0999999999967,20250227
short,2025-02-26 23:10:00-06:00,6035.5,2025-02-26 23:13:00-06:00,6036.0,5,-2.5,-62.5,stop_loss,3903.5999999999967,20250227
short,2025-02-26 23:46:00-06:00,6046.75,2025-02-26 23:50:00-06:00,6047.25,5,-2.5,-62.5,stop_loss,3841.0999999999967,20250227
short,2025-02-27 01:19:00-06:00,6057.0,2025-02-27 01:25:00-06:00,6057.828571428571,5,-2.8285714285711947,-70.71428571427987,stop_loss,3770.385714285717,20250227
long,2025-02-27 01:58:00-06:00,6051.75,2025-02-27 02:00:00-06:00,6051.064285714286,5,-2.6857142857143117,-67.14285714285779,stop_loss,3703.242857142859,20250227
short,2025-02-27 06:01:00-06:00,6068.25,2025-02-27 06:03:00-06:00,6068.75,5,-2.5,-62.5,stop_loss,3640.742857142859,20250227
long,2025-02-27 06:55:00-06:00,6063.0,2025-02-27 07:17:00-06:00,6065.614285714286,5,0.6142857142858702,15.357142857146755,take_profit,3656.100000000006,20250227
short,2025-02-27 11:30:00-06:00,6024.0,2025-02-27 11:35:00-06:00,6026.242857142857,3,-3.442857142857247,-51.64285714285871,stop_loss,3604.457142857147,20250227
long,2025-02-27 20:19:00-06:00,5932.0,2025-02-27 20:21:00-06:00,5931.5,5,-2.5,-62.5,stop_loss,4069.4714285714226,20250228
short,2025-02-27 22:24:00-06:00,5931.5,2025-02-27 22:27:00-06:00,5932.185714285714,5,-2.6857142857143117,-67.14285714285779,stop_loss,4002.328571428565,20250228
long,2025-02-28 06:06:00-06:00,5941.5,2025-02-28 06:11:00-06:00,5943.814285714286,5,0.3142857142856883,7.8571428571422075,take_profit,4010.185714285707,20250228
long,2025-02-28 10:17:00-06:00,5950.0,2025-02-28 10:26:00-06:00,5946.542857142857,2,-4.257142857142571,-42.57142857142571,stop_loss,3967.6142857142813,20250228
long,2025-03-02 18:19:00-06:00,6013.0,2025-03-02 18:24:00-06:00,6011.557142857143,5,-3.442857142857065,-86.07142857142662,stop_loss,4036.7714285714246,20250303
long,2025-03-02 21:08:00-06:00,6017.25,2025-03-02 21:11:00-06:00,6016.75,5,-2.5,-62.5,stop_loss,3974.2714285714246,20250303
short,2025-03-02 22:49:00-06:00,6027.25,2025-03-02 22:53:00-06:00,6026.992857142857,5,-1.7428571428572468,-43.57142857143117,take_profit,3930.6999999999935,20250303
short,2025-03-03 00:47:00-06:00,6033.75,2025-03-03 00:49:00-06:00,6034.25,5,-2.5,-62.5,stop_loss,3868.1999999999935,20250303
long,2025-03-03 02:28:00-06:00,6015.25,2025-03-03 02:38:00-06:00,6019.535714285715,5,2.2857142857146755,57.14285714286689,take_profit,3925.3428571428603,20250303
short,2025-03-03 04:41:00-06:00,6037.5,2025-03-03 04:46:00-06:00,6038.0,5,-2.5,-62.5,stop_loss,3862.8428571428603,20250303
short,2025-03-03 05:07:00-06:00,6040.75,2025-03-03 05:09:00-06:00,6041.25,5,-2.5,-62.5,stop_loss,3800.3428571428603,20250303
short,2025-03-03 06:01:00-06:00,6045.5,2025-03-03 06:03:00-06:00,6046.0,5,-2.5,-62.5,stop_loss,3737.8428571428603,20250303
long,2025-03-03 07:16:00-06:00,6041.5,2025-03-03 07:19:00-06:00,6042.957142857143,5,-0.5428571428574287,-13.571428571435717,take_profit,3724.2714285714246,20250303
short,2025-03-03 08:06:00-06:00,6048.75,2025-03-03 08:12:00-06:00,6045.835714285714,5,0.9142857142860521,22.857142857151302,take_profit,3747.128571428576,20250303
short,2025-03-03 18:22:00-06:00,5931.5,2025-03-03 18:26:00-06:00,5928.242857142857,5,1.2571428571427532,31.42857142856883,take_profit,4139.242857142849,20250304
short,2025-03-03 23:07:00-06:00,5939.75,2025-03-03 23:09:00-06:00,5933.107142857143,3,5.442857142856883,81.64285714285325,take_profit,4220.885714285702,20250304
long,2025-03-04 00:02:00-06:00,5930.25,2025-03-04 00:06:00-06:00,5931.192857142857,5,-1.057142857142935,-26.428571428573377,take_profit,4194.457142857129,20250304
long,2025-03-04 01:11:00-06:00,5920.0,2025-03-04 01:13:00-06:00,5918.814285714286,5,-3.1857142857143117,-79.64285714285779,stop_loss,4114.814285714271,20250304
short,2025-03-04 07:37:00-06:00,5880.0,2025-03-04 07:54:00-06:00,5882.328571428571,3,-3.528571428571195,-52.92857142856793,stop_loss,4061.885714285703,20250304
short,2025-03-04 08:10:00-06:00,5890.0,2025-03-04 08:17:00-06:00,5884.771428571428,4,3.6285714285717403,72.57142857143481,take_profit,4134.457142857138,20250304
short,2025-03-04 09:33:00-06:00,5834.25,2025-03-04 09:43:00-06:00,5817.064285714286,1,16.785714285714313,83.92857142857156,take_profit,4218.38571428571,20250304
long,2025-03-04 23:23:00-06:00,5874.5,2025-03-04 23:38:00-06:00,5876.771428571428,5,0.2714285714282596,6.78571428570649,take_profit,4133.942857142844,20250305
long,2025-03-05 00:25:00-06:00,5877.0,2025-03-05 00:28:00-06:00,5876.428571428572,5,-2.5714285714284415,-64.28571428571104,stop_loss,4069.6571428571333,20250305
